host_time,seq,t_ms,setA,velA,pwmA,setB,velB,pwmB,setC,velC,pwmC
12.8649,21139,265153,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.8649,21140,265158,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.8649,21141,265163,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.8649,21142,265168,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.8649,21143,265173,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.8649,21144,265178,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.8649,21145,265183,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.8649,21146,265188,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9229,21147,265193,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9229,21148,265198,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9229,21149,265203,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9229,21150,265208,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9229,21151,265213,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9229,21152,265218,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9229,21153,265223,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9229,21154,265228,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9925,21155,265233,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9925,21156,265238,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9925,21157,265243,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9925,21158,265248,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9925,21159,265253,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9925,21160,265258,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9925,21161,265263,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9925,21162,265268,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9925,21163,265273,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9925,21164,265278,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9925,21165,265283,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9925,21166,265288,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9925,21167,265293,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9925,21168,265298,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9925,21169,265303,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
12.9925,21170,265308,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1003,21171,265313,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1003,21172,265318,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1003,21173,265323,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1003,21174,265328,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1003,21175,265333,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1003,21176,265338,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1003,21177,265343,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1003,21178,265348,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1003,21179,265353,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1003,21180,265358,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1003,21181,265363,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1003,21182,265368,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1003,21183,265373,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1003,21184,265378,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1003,21185,265383,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1003,21186,265388,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21187,265393,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21188,265398,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21189,265403,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21190,265408,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21191,265413,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21192,265418,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21193,265423,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21194,265428,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21195,265433,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21196,265438,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21197,265443,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21198,265448,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21199,265453,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21200,265458,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21201,265463,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21202,265468,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21203,265473,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21204,265478,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21205,265483,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21206,265488,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21207,265493,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21208,265498,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21209,265503,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.1898,21210,265508,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3051,21211,265513,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3051,21212,265518,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3051,21213,265523,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3051,21214,265528,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3051,21215,265533,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3051,21216,265538,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3051,21217,265543,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3051,21218,265548,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3051,21219,265553,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3051,21220,265558,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3051,21221,265563,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3051,21222,265568,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3051,21223,265573,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3051,21224,265578,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3051,21225,265583,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3051,21226,265588,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3651,21227,265593,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3651,21228,265598,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3651,21229,265603,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3651,21230,265608,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3651,21231,265613,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3651,21232,265618,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3651,21233,265623,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3651,21234,265628,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3651,21235,265633,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3651,21236,265638,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3651,21237,265643,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3651,21238,265648,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3651,21239,265653,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3651,21240,265658,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3651,21241,265663,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.3651,21242,265668,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.4620,21243,265673,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.4620,21244,265678,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.4620,21245,265683,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.4620,21246,265688,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.4620,21247,265693,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.4620,21248,265698,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.4620,21249,265703,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.4620,21250,265708,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.4620,21251,265713,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.4620,21252,265718,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.4620,21253,265723,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.4620,21254,265728,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.4620,21255,265733,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.4620,21256,265738,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.4620,21257,265743,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.4620,21258,265748,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5241,21259,265753,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5241,21260,265758,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5241,21261,265763,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5241,21262,265768,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5241,21263,265773,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5241,21264,265778,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5241,21265,265783,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5241,21266,265788,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5241,21267,265793,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5241,21268,265798,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5241,21269,265803,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5241,21270,265808,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5241,21271,265813,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5241,21272,265818,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5241,21273,265823,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5241,21274,265828,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5809,21275,265833,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5809,21276,265838,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5809,21277,265843,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5809,21278,265848,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5809,21279,265853,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5809,21280,265858,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5809,21281,265863,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.5809,21282,265868,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.6648,21283,265873,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.6648,21284,265878,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.6648,21285,265883,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.6648,21286,265888,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.6648,21287,265893,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.6648,21288,265898,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.6648,21289,265903,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.6648,21290,265908,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.6658,21291,265913,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.6658,21292,265918,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.6658,21293,265923,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.6658,21294,265928,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.6658,21295,265933,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.6658,21296,265938,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.6658,21297,265943,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.6658,21298,265948,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.7259,21299,265953,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.7259,21300,265958,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.7259,21301,265963,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.7259,21302,265968,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.7259,21303,265973,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.7259,21304,265978,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.7259,21305,265983,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.7259,21306,265988,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.7259,21307,265993,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.7259,21308,265998,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.7259,21309,266003,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.7259,21310,266008,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.7259,21311,266013,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.7259,21312,266018,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.7259,21313,266023,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.7259,21314,266028,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8057,21315,266033,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8067,21316,266038,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8067,21317,266043,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8067,21318,266048,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8067,21319,266053,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8067,21320,266058,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8067,21321,266063,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8067,21322,266068,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8067,21323,266073,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8067,21324,266078,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8067,21325,266083,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8067,21326,266088,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8067,21327,266093,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8067,21328,266098,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8067,21329,266103,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8067,21330,266108,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8623,21331,266113,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8623,21332,266118,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8623,21333,266123,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8623,21334,266128,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8623,21335,266133,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8623,21336,266138,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8623,21337,266143,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.8623,21338,266148,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.9234,21339,266153,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.9234,21340,266158,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.9234,21341,266163,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.9234,21342,266168,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.9234,21343,266173,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.9234,21344,266178,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.9234,21345,266183,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.9234,21346,266188,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.9234,21347,266193,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.9234,21348,266198,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.9234,21349,266203,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.9234,21350,266208,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.9234,21351,266213,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.9234,21352,266218,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.9234,21353,266223,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
13.9234,21354,266228,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0134,21355,266233,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0134,21356,266238,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0134,21357,266243,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0134,21358,266248,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0134,21359,266253,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0134,21360,266258,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0134,21361,266263,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0134,21362,266268,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0134,21363,266273,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0134,21364,266278,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0134,21365,266283,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0134,21366,266288,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0134,21367,266293,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0134,21368,266298,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0134,21369,266303,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0134,21370,266308,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0674,21371,266313,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0674,21372,266318,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0674,21373,266323,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0674,21374,266328,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0674,21375,266333,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0674,21376,266338,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0674,21377,266343,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0674,21378,266348,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0674,21379,266353,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0674,21380,266358,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0674,21381,266363,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0674,21382,266368,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0674,21383,266373,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0674,21384,266378,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0674,21385,266383,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.0674,21386,266388,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.1265,21387,266393,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.1265,21388,266398,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.1265,21389,266403,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.1265,21390,266408,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.1265,21391,266413,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.1265,21392,266418,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.1265,21393,266423,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.1265,21394,266428,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2170,21395,266433,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2170,21396,266438,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2170,21397,266443,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2170,21398,266448,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2170,21399,266453,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2170,21400,266458,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2170,21401,266463,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2170,21402,266468,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2170,21403,266473,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2170,21404,266478,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2170,21405,266483,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2170,21406,266488,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2170,21407,266493,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2170,21408,266498,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2170,21409,266503,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2170,21410,266508,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2728,21411,266513,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2728,21412,266518,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2728,21413,266523,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2728,21414,266528,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2728,21415,266533,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2728,21416,266538,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2728,21417,266543,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2728,21418,266548,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2728,21419,266553,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2728,21420,266558,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2728,21421,266563,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2728,21422,266568,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2728,21423,266573,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2728,21424,266578,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2728,21425,266583,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.2728,21426,266588,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.3333,21427,266593,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.3333,21428,266598,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.3333,21429,266603,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.3333,21430,266608,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.3333,21431,266613,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.3333,21432,266618,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.3333,21433,266623,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
14.3333,21434,266628,0.000,0.000,0.0,0.000,0.000,0.0,0.000,0.000,0.0
