host_time,seq,t_ms,setA,velA,pwmA,setB,velB,pwmB,setC,velC,pwmC
3.9093,123518,1104989,10.000,6.356,62.9,10.000,7.082,53.7,10.000,6.537,58.8
3.9093,123519,1104994,10.000,6.537,62.9,10.000,7.082,53.7,10.000,6.719,58.8
3.9645,123520,1104999,10.000,6.356,62.9,10.000,7.082,53.7,10.000,6.537,58.8
3.9655,123521,1105004,10.000,6.537,62.9,10.000,7.264,53.7,10.000,6.537,58.8
3.9655,123522,1105009,10.000,6.356,62.9,10.000,7.445,53.7,10.000,6.719,58.8
3.9655,123523,1105014,10.000,6.537,68.6,10.000,7.445,56.6,10.000,6.537,65.3
3.9655,123524,1105019,10.000,6.537,68.6,10.000,7.264,56.6,10.000,6.719,65.3
3.9655,123525,1105024,10.000,6.537,68.6,10.000,7.264,56.6,10.000,6.719,65.3
3.9655,123526,1105029,10.000,6.537,68.6,10.000,7.264,56.6,10.000,6.719,65.3
3.9655,123527,1105034,10.000,6.537,68.6,10.000,7.264,56.6,10.000,6.901,65.3
3.9655,123528,1105039,10.000,6.719,68.6,10.000,7.264,56.6,10.000,6.719,65.3
3.9655,123529,1105044,10.000,6.537,68.6,10.000,7.445,56.6,10.000,6.719,65.3
3.9655,123530,1105049,10.000,6.719,68.6,10.000,7.445,56.6,10.000,6.901,65.3
3.9655,123531,1105054,10.000,6.719,68.6,10.000,7.264,56.6,10.000,6.901,65.3
3.9655,123532,1105059,10.000,6.901,68.6,10.000,7.264,56.6,10.000,6.901,65.3
3.9655,123533,1105064,10.000,6.901,68.6,10.000,7.264,56.6,10.000,7.082,65.3
3.9655,123534,1105069,10.000,6.901,68.6,10.000,7.445,56.6,10.000,7.082,65.3
3.9655,123535,1105074,10.000,7.082,68.6,10.000,7.627,56.6,10.000,7.082,65.3
4.0295,123536,1105079,10.000,7.082,68.6,10.000,7.627,56.6,10.000,7.082,65.3
4.0295,123537,1105084,10.000,7.082,68.6,10.000,7.627,56.6,10.000,7.082,65.3
4.0295,123538,1105089,10.000,6.901,68.6,10.000,7.445,56.6,10.000,7.264,65.3
4.0295,123539,1105094,10.000,7.082,68.6,10.000,7.445,56.6,10.000,7.264,65.3
4.0304,123540,1105099,10.000,7.082,68.6,10.000,7.445,56.6,10.000,7.264,65.3
4.0304,123541,1105104,10.000,7.264,68.6,10.000,7.445,56.6,10.000,7.264,65.3
4.0304,123542,1105109,10.000,7.264,68.6,10.000,7.445,56.6,10.000,7.264,65.3
4.0304,123543,1105114,10.000,7.264,72.0,10.000,7.627,61.4,10.000,7.445,67.5
4.1077,123544,1105119,10.000,7.082,72.0,10.000,7.627,61.4,10.000,7.445,67.5
4.1077,123545,1105124,10.000,7.082,72.0,10.000,7.445,61.4,10.000,7.445,67.5
4.1077,123546,1105129,10.000,7.264,72.0,10.000,7.627,61.4,10.000,7.445,67.5
4.1077,123547,1105134,10.000,7.264,72.0,10.000,7.627,61.4,10.000,7.445,67.5
4.1077,123548,1105139,10.000,7.445,72.0,10.000,7.627,61.4,10.000,7.627,67.5
4.1077,123549,1105144,10.000,7.627,72.0,10.000,7.627,61.4,10.000,7.627,67.5
4.1077,123550,1105149,10.000,7.627,72.0,10.000,7.627,61.4,10.000,7.627,67.5
4.1077,123551,1105154,10.000,7.627,72.0,10.000,7.809,61.4,10.000,7.809,67.5
4.1077,123552,1105159,10.000,7.627,72.0,10.000,7.809,61.4,10.000,7.809,67.5
4.1077,123553,1105164,10.000,7.627,72.0,10.000,7.809,61.4,10.000,7.627,67.5
4.1077,123554,1105169,10.000,7.990,72.0,10.000,7.809,61.4,10.000,7.809,67.5
4.1077,123555,1105174,10.000,7.990,72.0,10.000,7.990,61.4,10.000,7.809,67.5
4.1077,123556,1105179,10.000,7.990,72.0,10.000,7.809,61.4,10.000,7.990,67.5
4.1077,123557,1105184,10.000,7.990,72.0,10.000,7.990,61.4,10.000,7.990,67.5
4.1077,123558,1105189,10.000,8.172,72.0,10.000,7.990,61.4,10.000,7.990,67.5
4.1077,123559,1105194,10.000,7.990,72.0,10.000,7.990,61.4,10.000,7.990,67.5
4.2024,123560,1105199,10.000,8.172,72.0,10.000,7.990,61.4,10.000,8.172,67.5
4.2024,123561,1105204,10.000,8.172,72.0,10.000,7.990,61.4,10.000,7.990,67.5
4.2024,123562,1105209,10.000,8.172,72.0,10.000,7.990,61.4,10.000,8.172,67.5
4.2024,123563,1105214,10.000,8.353,71.4,10.000,7.809,65.7,10.000,8.172,68.8
4.2024,123564,1105219,10.000,8.172,71.4,10.000,7.990,65.7,10.000,8.172,68.8
4.2024,123565,1105224,10.000,8.353,71.4,10.000,7.809,65.7,10.000,8.172,68.8
4.2024,123566,1105229,10.000,8.353,71.4,10.000,7.990,65.7,10.000,8.172,68.8
4.2024,123567,1105234,10.000,8.353,71.4,10.000,7.990,65.7,10.000,8.353,68.8
4.2024,123568,1105239,10.000,8.353,71.4,10.000,8.172,65.7,10.000,8.172,68.8
4.2024,123569,1105244,10.000,8.353,71.4,10.000,8.172,65.7,10.000,8.353,68.8
4.2024,123570,1105249,10.000,8.353,71.4,10.000,8.353,65.7,10.000,8.172,68.8
4.2024,123571,1105254,10.000,8.172,71.4,10.000,8.172,65.7,10.000,8.353,68.8
4.2024,123572,1105259,10.000,8.353,71.4,10.000,8.172,65.7,10.000,8.353,68.8
4.2024,123573,1105264,10.000,8.353,71.4,10.000,8.353,65.7,10.000,8.353,68.8
4.2024,123574,1105269,10.000,8.353,71.4,10.000,8.353,65.7,10.000,8.353,68.8
4.2024,123575,1105274,10.000,8.353,71.4,10.000,8.353,65.7,10.000,8.535,68.8
4.2024,123576,1105279,10.000,8.172,71.4,10.000,8.353,65.7,10.000,8.353,68.8
4.2024,123577,1105284,10.000,8.353,71.4,10.000,8.353,65.7,10.000,8.353,68.8
4.2024,123578,1105289,10.000,8.172,71.4,10.000,8.535,65.7,10.000,8.535,68.8
4.2024,123579,1105294,10.000,8.353,71.4,10.000,8.535,65.7,10.000,8.353,68.8
4.2024,123580,1105299,10.000,8.353,71.4,10.000,8.535,65.7,10.000,8.535,68.8
4.2024,123581,1105304,10.000,8.353,71.4,10.000,8.535,65.7,10.000,8.535,68.8
4.2024,123582,1105309,10.000,8.353,71.4,10.000,8.717,65.7,10.000,8.353,68.8
4.2024,123583,1105314,10.000,8.172,76.5,10.000,8.717,65.0,10.000,8.535,70.8
4.3132,123584,1105319,10.000,8.353,76.5,10.000,8.717,65.0,10.000,8.535,70.8
4.3132,123585,1105324,10.000,8.353,76.5,10.000,8.898,65.0,10.000,8.353,70.8
4.3132,123586,1105329,10.000,8.353,76.5,10.000,8.535,65.0,10.000,8.535,70.8
4.3132,123587,1105334,10.000,8.353,76.5,10.000,8.353,65.0,10.000,8.535,70.8
4.3132,123588,1105339,10.000,8.535,76.5,10.000,8.353,65.0,10.000,8.535,70.8
4.3132,123589,1105344,10.000,8.353,76.5,10.000,8.353,65.0,10.000,8.535,70.8
4.3132,123590,1105349,10.000,8.353,76.5,10.000,8.353,65.0,10.000,8.535,70.8
4.3132,123591,1105354,10.000,8.535,76.5,10.000,8.172,65.0,10.000,8.535,70.8
4.3132,123592,1105359,10.000,8.353,76.5,10.000,7.809,65.0,10.000,8.717,70.8
4.3132,123593,1105364,10.000,8.353,76.5,10.000,7.809,65.0,10.000,8.535,70.8
4.3132,123594,1105369,10.000,8.353,76.5,10.000,7.809,65.0,10.000,8.535,70.8
4.3132,123595,1105374,10.000,8.353,76.5,10.000,7.809,65.0,10.000,8.717,70.8
4.3132,123596,1105379,10.000,8.535,76.5,10.000,8.172,65.0,10.000,8.717,70.8
4.3132,123597,1105384,10.000,8.353,76.5,10.000,8.172,65.0,10.000,8.717,70.8
4.3132,123598,1105389,10.000,8.353,76.5,10.000,8.172,65.0,10.000,8.717,70.8
4.3132,123599,1105394,10.000,8.535,76.5,10.000,8.172,65.0,10.000,8.898,70.8
4.4051,123600,1105399,10.000,8.535,76.5,10.000,8.172,65.0,10.000,8.717,70.8
4.4051,123601,1105404,10.000,8.535,76.5,10.000,8.535,65.0,10.000,8.717,70.8
4.4051,123602,1105409,10.000,8.535,76.5,10.000,8.717,65.0,10.000,8.717,70.8
4.4051,123603,1105414,10.000,8.717,77.2,10.000,8.717,68.0,10.000,8.898,71.9
4.4051,123604,1105419,10.000,8.717,77.2,10.000,8.717,68.0,10.000,8.898,71.9
4.4051,123605,1105424,10.000,8.717,77.2,10.000,8.717,68.0,10.000,8.898,71.9
4.4051,123606,1105429,10.000,8.717,77.2,10.000,8.717,68.0,10.000,8.898,71.9
4.4051,123607,1105434,10.000,8.898,77.2,10.000,8.898,68.0,10.000,8.898,71.9
4.4051,123608,1105439,10.000,8.898,77.2,10.000,8.717,68.0,10.000,8.717,71.9
4.4051,123609,1105444,10.000,8.898,77.2,10.000,8.717,68.0,10.000,8.717,71.9
4.4051,123610,1105449,10.000,8.717,77.2,10.000,8.717,68.0,10.000,8.898,71.9
4.4051,123611,1105454,10.000,8.717,77.2,10.000,8.717,68.0,10.000,8.898,71.9
4.4051,123612,1105459,10.000,8.898,77.2,10.000,8.898,68.0,10.000,8.898,71.9
4.4051,123613,1105464,10.000,8.898,77.2,10.000,8.898,68.0,10.000,8.898,71.9
4.4051,123614,1105469,10.000,8.898,77.2,10.000,8.898,68.0,10.000,8.898,71.9
4.4051,123615,1105474,10.000,8.898,77.2,10.000,8.898,68.0,10.000,8.898,71.9
4.4051,123616,1105479,10.000,8.898,77.2,10.000,8.898,68.0,10.000,8.898,71.9
4.4051,123617,1105484,10.000,8.898,77.2,10.000,8.898,68.0,10.000,8.898,71.9
4.4051,123618,1105489,10.000,8.898,77.2,10.000,9.080,68.0,10.000,9.080,71.9
4.4051,123619,1105494,10.000,8.898,77.2,10.000,9.080,68.0,10.000,9.080,71.9
4.4051,123620,1105499,10.000,8.898,77.2,10.000,9.080,68.0,10.000,9.080,71.9
4.4051,123621,1105504,10.000,8.898,77.2,10.000,9.080,68.0,10.000,9.080,71.9
4.4051,123622,1105509,10.000,8.898,77.2,10.000,9.080,68.0,10.000,9.080,71.9
4.4051,123623,1105514,10.000,8.898,79.0,10.000,9.080,68.7,10.000,9.080,73.3
4.5083,123624,1105519,10.000,8.898,79.0,10.000,8.535,68.7,10.000,9.080,73.3
4.5083,123625,1105524,10.000,8.898,79.0,10.000,8.535,68.7,10.000,9.080,73.3
4.5083,123626,1105529,10.000,8.898,79.0,10.000,8.535,68.7,10.000,9.080,73.3
4.5083,123627,1105534,10.000,8.898,79.0,10.000,8.353,68.7,10.000,9.080,73.3
4.5083,123628,1105539,10.000,8.898,79.0,10.000,8.353,68.7,10.000,9.080,73.3
4.5083,123629,1105544,10.000,8.898,79.0,10.000,8.353,68.7,10.000,9.080,73.3
4.5083,123630,1105549,10.000,8.898,79.0,10.000,8.353,68.7,10.000,9.080,73.3
4.5083,123631,1105554,10.000,9.080,79.0,10.000,8.353,68.7,10.000,9.080,73.3
4.5083,123632,1105559,10.000,8.898,79.0,10.000,8.172,68.7,10.000,9.080,73.3
4.5083,123633,1105564,10.000,8.717,79.0,10.000,8.172,68.7,10.000,9.080,73.3
4.5083,123634,1105569,10.000,8.535,79.0,10.000,8.535,68.7,10.000,9.080,73.3
4.5083,123635,1105574,10.000,8.535,79.0,10.000,8.535,68.7,10.000,9.261,73.3
4.5083,123636,1105579,10.000,8.535,79.0,10.000,8.535,68.7,10.000,9.261,73.3
4.5083,123637,1105584,10.000,8.535,79.0,10.000,8.717,68.7,10.000,9.261,73.3
4.5083,123638,1105589,10.000,8.535,79.0,10.000,8.717,68.7,10.000,9.261,73.3
4.5083,123639,1105594,10.000,8.535,79.0,10.000,8.717,68.7,10.000,9.261,73.3
4.5589,123640,1105599,10.000,8.717,79.0,10.000,8.717,68.7,10.000,9.261,73.3
4.5589,123641,1105604,10.000,8.535,79.0,10.000,8.717,68.7,10.000,9.261,73.3
4.5589,123642,1105609,10.000,8.717,79.0,10.000,8.898,68.7,10.000,9.261,73.3
4.5589,123643,1105614,10.000,8.898,81.6,10.000,8.898,72.0,10.000,9.261,74.2
4.5589,123644,1105619,10.000,9.080,81.6,10.000,9.080,72.0,10.000,9.261,74.2
4.5589,123645,1105624,10.000,8.898,81.6,10.000,8.717,72.0,10.000,9.080,74.2
4.5589,123646,1105629,10.000,8.898,81.6,10.000,8.353,72.0,10.000,9.261,74.2
4.5589,123647,1105634,10.000,8.535,81.6,10.000,8.353,72.0,10.000,9.261,74.2
4.5589,123648,1105639,10.000,8.353,81.6,10.000,8.353,72.0,10.000,9.261,74.2
4.5589,123649,1105644,10.000,8.172,81.6,10.000,8.353,72.0,10.000,9.261,74.2
4.5589,123650,1105649,10.000,8.172,81.6,10.000,8.353,72.0,10.000,9.261,74.2
4.5589,123651,1105654,10.000,8.172,81.6,10.000,8.353,72.0,10.000,9.261,74.2
4.5589,123652,1105659,10.000,8.172,81.6,10.000,8.353,72.0,10.000,9.261,74.2
4.5589,123653,1105664,10.000,8.172,81.6,10.000,8.353,72.0,10.000,9.261,74.2
4.5589,123654,1105669,10.000,8.172,81.6,10.000,8.353,72.0,10.000,9.080,74.2
4.5589,123655,1105674,10.000,8.353,81.6,10.000,8.898,72.0,10.000,9.080,74.2
4.6127,123656,1105679,10.000,7.990,81.6,10.000,9.080,72.0,10.000,8.898,74.2
4.6127,123657,1105684,10.000,8.353,81.6,10.000,9.080,72.0,10.000,8.898,74.2
4.6127,123658,1105689,10.000,8.353,81.6,10.000,9.080,72.0,10.000,8.898,74.2
4.6127,123659,1105694,10.000,8.535,81.6,10.000,8.898,72.0,10.000,8.898,74.2
4.6127,123660,1105699,10.000,8.535,81.6,10.000,8.898,72.0,10.000,8.898,74.2
4.6127,123661,1105704,10.000,8.535,81.6,10.000,8.717,72.0,10.000,8.898,74.2
4.6127,123662,1105709,10.000,8.535,81.6,10.000,8.898,72.0,10.000,8.898,74.2
4.6127,123663,1105714,10.000,8.535,86.4,10.000,8.898,74.5,10.000,8.717,79.5
4.7089,123664,1105719,10.000,8.535,86.4,10.000,8.898,74.5,10.000,8.898,79.5
4.7089,123665,1105724,10.000,8.535,86.4,10.000,8.717,74.5,10.000,8.898,79.5
4.7089,123666,1105729,10.000,8.353,86.4,10.000,8.898,74.5,10.000,8.898,79.5
4.7089,123667,1105734,10.000,8.353,86.4,10.000,9.080,74.5,10.000,8.898,79.5
4.7089,123668,1105739,10.000,8.535,86.4,10.000,9.080,74.5,10.000,8.898,79.5
4.7089,123669,1105744,10.000,8.535,86.4,10.000,9.261,74.5,10.000,8.898,79.5
4.7089,123670,1105749,10.000,8.535,86.4,10.000,9.443,74.5,10.000,8.898,79.5
4.7089,123671,1105754,10.000,8.535,86.4,10.000,9.625,74.5,10.000,8.898,79.5
4.7089,123672,1105759,10.000,8.535,86.4,10.000,9.443,74.5,10.000,8.717,79.5
4.7089,123673,1105764,10.000,8.535,86.4,10.000,9.443,74.5,10.000,8.898,79.5
4.7089,123674,1105769,10.000,8.535,86.4,10.000,9.625,74.5,10.000,8.898,79.5
4.7089,123675,1105774,10.000,8.535,86.4,10.000,9.625,74.5,10.000,8.898,79.5
4.7089,123676,1105779,10.000,9.080,86.4,10.000,9.625,74.5,10.000,8.898,79.5
4.7089,123677,1105784,10.000,9.080,86.4,10.000,9.625,74.5,10.000,8.898,79.5
4.7089,123678,1105789,10.000,9.261,86.4,10.000,9.625,74.5,10.000,8.898,79.5
4.7089,123679,1105794,10.000,9.261,86.4,10.000,9.625,74.5,10.000,8.898,79.5
4.7667,123680,1105799,10.000,9.261,86.4,10.000,9.443,74.5,10.000,8.898,79.5
4.7667,123681,1105804,10.000,9.261,86.4,10.000,9.443,74.5,10.000,8.898,79.5
4.7667,123682,1105809,10.000,9.261,86.4,10.000,9.625,74.5,10.000,9.080,79.5
4.7667,123683,1105814,10.000,9.261,85.1,10.000,9.625,72.4,10.000,9.080,80.0
4.7667,123684,1105819,10.000,9.261,85.1,10.000,9.443,72.4,10.000,9.080,80.0
4.7667,123685,1105824,10.000,9.443,85.1,10.000,9.261,72.4,10.000,9.080,80.0
4.7667,123686,1105829,10.000,9.443,85.1,10.000,9.261,72.4,10.000,9.080,80.0
4.7667,123687,1105834,10.000,9.443,85.1,10.000,8.898,72.4,10.000,9.080,80.0
4.7667,123688,1105839,10.000,9.261,85.1,10.000,9.080,72.4,10.000,9.080,80.0
4.7667,123689,1105844,10.000,9.443,85.1,10.000,9.080,72.4,10.000,9.080,80.0
4.7667,123690,1105849,10.000,9.443,85.1,10.000,9.261,72.4,10.000,9.261,80.0
4.7667,123691,1105854,10.000,9.443,85.1,10.000,9.261,72.4,10.000,9.261,80.0
4.7667,123692,1105859,10.000,9.443,85.1,10.000,9.080,72.4,10.000,9.261,80.0
4.7667,123693,1105864,10.000,9.625,85.1,10.000,9.080,72.4,10.000,9.261,80.0
4.7667,123694,1105869,10.000,9.625,85.1,10.000,8.898,72.4,10.000,9.261,80.0
4.7667,123695,1105874,10.000,9.443,85.1,10.000,9.080,72.4,10.000,9.261,80.0
4.8274,123696,1105879,10.000,9.625,85.1,10.000,9.080,72.4,10.000,9.261,80.0
4.8274,123697,1105884,10.000,9.625,85.1,10.000,9.080,72.4,10.000,9.443,80.0
4.8274,123698,1105889,10.000,9.625,85.1,10.000,8.898,72.4,10.000,9.443,80.0
4.8274,123699,1105894,10.000,9.625,85.1,10.000,8.898,72.4,10.000,9.443,80.0
4.8274,123700,1105899,10.000,9.625,85.1,10.000,8.898,72.4,10.000,9.261,80.0
4.8274,123701,1105904,10.000,9.806,85.1,10.000,8.898,72.4,10.000,9.443,80.0
4.8274,123702,1105909,10.000,9.806,85.1,10.000,8.898,72.4,10.000,9.443,80.0
4.8274,123703,1105914,10.000,9.625,84.6,10.000,8.717,79.1,10.000,9.443,79.8
4.9073,123704,1105919,10.000,9.806,84.6,10.000,9.080,79.1,10.000,9.625,79.8
4.9073,123705,1105924,10.000,9.806,84.6,10.000,9.080,79.1,10.000,9.625,79.8
4.9073,123706,1105929,10.000,9.625,84.6,10.000,9.080,79.1,10.000,9.625,79.8
4.9073,123707,1105934,10.000,9.806,84.6,10.000,9.443,79.1,10.000,9.443,79.8
4.9073,123708,1105939,10.000,9.806,84.6,10.000,9.443,79.1,10.000,9.625,79.8
4.9073,123709,1105944,10.000,9.806,84.6,10.000,9.625,79.1,10.000,9.625,79.8
4.9073,123710,1105949,10.000,9.806,84.6,10.000,9.443,79.1,10.000,9.625,79.8
4.9073,123711,1105954,10.000,9.625,84.6,10.000,9.443,79.1,10.000,9.625,79.8
4.9073,123712,1105959,10.000,9.806,84.6,10.000,9.443,79.1,10.000,9.625,79.8
4.9073,123713,1105964,10.000,9.806,84.6,10.000,9.806,79.1,10.000,9.625,79.8
4.9073,123714,1105969,10.000,9.625,84.6,10.000,9.625,79.1,10.000,9.625,79.8
4.9073,123715,1105974,10.000,9.806,84.6,10.000,9.806,79.1,10.000,9.625,79.8
4.9073,123716,1105979,10.000,9.806,84.6,10.000,9.806,79.1,10.000,9.625,79.8
4.9073,123717,1105984,10.000,9.806,84.6,10.000,9.625,79.1,10.000,9.806,79.8
4.9073,123718,1105989,10.000,9.806,84.6,10.000,9.806,79.1,10.000,9.625,79.8
4.9073,123719,1105994,10.000,9.625,84.6,10.000,9.806,79.1,10.000,9.625,79.8
5.0452,123720,1105999,10.000,9.806,84.6,10.000,9.806,79.1,10.000,9.806,79.8
5.0452,123721,1106004,10.000,9.806,84.6,10.000,9.806,79.1,10.000,9.625,79.8
5.0452,123722,1106009,10.000,9.625,84.6,10.000,9.806,79.1,10.000,9.625,79.8
5.0452,123723,1106014,10.000,9.806,84.3,10.000,9.443,77.3,10.000,9.806,78.8
5.0452,123724,1106019,10.000,9.806,84.3,10.000,9.625,77.3,10.000,9.625,78.8
5.0452,123725,1106024,10.000,9.625,84.3,10.000,9.625,77.3,10.000,9.806,78.8
5.0452,123726,1106029,10.000,9.625,84.3,10.000,9.625,77.3,10.000,9.806,78.8
5.0452,123727,1106034,10.000,9.625,84.3,10.000,9.806,77.3,10.000,9.625,78.8
5.0452,123728,1106039,10.000,9.625,84.3,10.000,9.806,77.3,10.000,9.806,78.8
5.0452,123729,1106044,10.000,9.625,84.3,10.000,9.625,77.3,10.000,9.806,78.8
5.0452,123730,1106049,10.000,9.443,84.3,10.000,9.806,77.3,10.000,9.625,78.8
5.0452,123731,1106054,10.000,9.443,84.3,10.000,9.806,77.3,10.000,9.806,78.8
5.0452,123732,1106059,10.000,9.625,84.3,10.000,9.988,77.3,10.000,9.806,78.8
5.0452,123733,1106064,10.000,9.443,84.3,10.000,10.351,77.3,10.000,9.625,78.8
5.0452,123734,1106069,10.000,9.443,84.3,10.000,10.169,77.3,10.000,9.806,78.8
5.0452,123735,1106074,10.000,9.443,84.3,10.000,9.806,77.3,10.000,9.625,78.8
5.0452,123736,1106079,10.000,9.625,84.3,10.000,9.988,77.3,10.000,9.625,78.8
5.0452,123737,1106084,10.000,9.443,84.3,10.000,9.806,77.3,10.000,9.806,78.8
5.0452,123738,1106089,10.000,9.625,84.3,10.000,9.806,77.3,10.000,9.625,78.8
5.0452,123739,1106094,10.000,9.625,84.3,10.000,9.988,77.3,10.000,9.806,78.8
5.0452,123740,1106099,10.000,9.625,84.3,10.000,9.625,77.3,10.000,9.806,78.8
5.0452,123741,1106104,10.000,9.806,84.3,10.000,9.806,77.3,10.000,9.625,78.8
5.0452,123742,1106109,10.000,9.625,84.3,10.000,9.625,77.3,10.000,9.806,78.8
5.0452,123743,1106114,10.000,9.625,85.9,10.000,9.625,77.5,10.000,9.806,79.3
5.1266,123744,1106119,10.000,9.806,85.9,10.000,9.806,77.5,10.000,9.806,79.3
5.1266,123745,1106124,10.000,9.806,85.9,10.000,9.988,77.5,10.000,9.806,79.3
5.1266,123746,1106129,10.000,9.443,85.9,10.000,9.806,77.5,10.000,9.806,79.3
5.1266,123747,1106134,10.000,9.443,85.9,10.000,9.988,77.5,10.000,9.806,79.3
5.1266,123748,1106139,10.000,9.261,85.9,10.000,9.806,77.5,10.000,9.806,79.3
5.1266,123749,1106144,10.000,9.443,85.9,10.000,9.806,77.5,10.000,9.806,79.3
5.1266,123750,1106149,10.000,9.443,85.9,10.000,9.988,77.5,10.000,9.806,79.3
5.1266,123751,1106154,10.000,9.261,85.9,10.000,9.988,77.5,10.000,9.806,79.3
5.1266,123752,1106159,10.000,9.443,85.9,10.000,10.169,77.5,10.000,9.806,79.3
5.1266,123753,1106164,10.000,9.443,85.9,10.000,9.988,77.5,10.000,9.806,79.3
5.1266,123754,1106169,10.000,9.443,85.9,10.000,9.988,77.5,10.000,9.806,79.3
5.1266,123755,1106174,10.000,9.443,85.9,10.000,9.988,77.5,10.000,9.806,79.3
5.1266,123756,1106179,10.000,9.625,85.9,10.000,10.169,77.5,10.000,9.988,79.3
5.1266,123757,1106184,10.000,9.806,85.9,10.000,9.988,77.5,10.000,9.806,79.3
5.1266,123758,1106189,10.000,9.806,85.9,10.000,9.988,77.5,10.000,9.806,79.3
5.1266,123759,1106194,10.000,9.625,85.9,10.000,9.988,77.5,10.000,9.806,79.3
5.1822,123760,1106199,10.000,9.806,85.9,10.000,9.988,77.5,10.000,9.806,79.3
5.1822,123761,1106204,10.000,9.806,85.9,10.000,9.806,77.5,10.000,9.988,79.3
5.1822,123762,1106209,10.000,9.625,85.9,10.000,9.625,77.5,10.000,9.806,79.3
5.1822,123763,1106214,10.000,9.625,86.8,10.000,9.625,78.4,10.000,9.988,78.6
5.1822,123764,1106219,10.000,9.443,86.8,10.000,9.625,78.4,10.000,9.806,78.6
5.1822,123765,1106224,10.000,9.625,86.8,10.000,9.625,78.4,10.000,9.988,78.6
5.1822,123766,1106229,10.000,9.625,86.8,10.000,9.443,78.4,10.000,9.806,78.6
5.1822,123767,1106234,10.000,9.443,86.8,10.000,9.625,78.4,10.000,9.988,78.6
5.1822,123768,1106239,10.000,9.625,86.8,10.000,9.625,78.4,10.000,9.988,78.6
5.1822,123769,1106244,10.000,9.625,86.8,10.000,9.625,78.4,10.000,9.988,78.6
5.1822,123770,1106249,10.000,9.625,86.8,10.000,9.806,78.4,10.000,9.988,78.6
5.1822,123771,1106254,10.000,9.625,86.8,10.000,9.806,78.4,10.000,9.806,78.6
5.1822,123772,1106259,10.000,9.625,86.8,10.000,9.806,78.4,10.000,9.988,78.6
5.1822,123773,1106264,10.000,9.806,86.8,10.000,9.988,78.4,10.000,9.806,78.6
5.1822,123774,1106269,10.000,9.806,86.8,10.000,9.625,78.4,10.000,9.988,78.6
5.1822,123775,1106274,10.000,9.806,86.8,10.000,9.806,78.4,10.000,9.806,78.6
5.2702,123776,1106279,10.000,9.806,86.8,10.000,9.806,78.4,10.000,9.988,78.6
5.2702,123777,1106284,10.000,9.806,86.8,10.000,9.806,78.4,10.000,9.806,78.6
5.2702,123778,1106289,10.000,9.625,86.8,10.000,9.988,78.4,10.000,9.806,78.6
5.2702,123779,1106294,10.000,9.806,86.8,10.000,9.806,78.4,10.000,9.806,78.6
5.2702,123780,1106299,10.000,9.625,86.8,10.000,9.625,78.4,10.000,9.806,78.6
5.2702,123781,1106304,10.000,9.625,86.8,10.000,9.806,78.4,10.000,9.988,78.6
5.2702,123782,1106309,10.000,9.806,86.8,10.000,9.806,78.4,10.000,9.806,78.6
5.2702,123783,1106314,10.000,9.625,87.6,10.000,9.806,78.1,10.000,9.806,79.8
5.2702,123784,1106319,10.000,9.625,87.6,10.000,10.169,78.1,10.000,9.625,79.8
5.2702,123785,1106324,10.000,9.443,87.6,10.000,9.988,78.1,10.000,9.806,79.8
5.2702,123786,1106329,10.000,9.625,87.6,10.000,10.169,78.1,10.000,9.625,79.8
5.2702,123787,1106334,10.000,9.625,87.6,10.000,10.169,78.1,10.000,9.625,79.8
5.2702,123788,1106339,10.000,9.625,87.6,10.000,9.988,78.1,10.000,9.625,79.8
5.2702,123789,1106344,10.000,9.443,87.6,10.000,10.169,78.1,10.000,9.443,79.8
5.2702,123790,1106349,10.000,9.625,87.6,10.000,10.351,78.1,10.000,9.625,79.8
5.2702,123791,1106354,10.000,9.625,87.6,10.000,10.351,78.1,10.000,9.443,79.8
5.3278,123792,1106359,10.000,9.443,87.6,10.000,10.351,78.1,10.000,9.443,79.8
5.3278,123793,1106364,10.000,9.443,87.6,10.000,10.351,78.1,10.000,9.443,79.8
5.3278,123794,1106369,10.000,9.625,87.6,10.000,10.351,78.1,10.000,9.443,79.8
5.3278,123795,1106374,10.000,9.443,87.6,10.000,10.351,78.1,10.000,9.261,79.8
5.3278,123796,1106379,10.000,9.261,87.6,10.000,10.351,78.1,10.000,9.443,79.8
5.3278,123797,1106384,10.000,9.261,87.6,10.000,10.351,78.1,10.000,9.443,79.8
5.3278,123798,1106389,10.000,9.443,87.6,10.000,10.351,78.1,10.000,9.443,79.8
5.3278,123799,1106394,10.000,9.443,87.6,10.000,10.351,78.1,10.000,9.443,79.8
5.3278,123800,1106399,10.000,9.261,87.6,10.000,10.351,78.1,10.000,9.261,79.8
5.3278,123801,1106404,10.000,9.261,87.6,10.000,10.351,78.1,10.000,9.261,79.8
5.3278,123802,1106409,10.000,9.261,87.6,10.000,10.169,78.1,10.000,9.261,79.8
5.3278,123803,1106414,10.000,9.443,89.7,10.000,10.169,76.2,10.000,9.261,83.7
5.3278,123804,1106419,10.000,9.080,89.7,10.000,9.988,76.2,10.000,9.261,83.7
5.3278,123805,1106424,10.000,9.261,89.7,10.000,10.169,76.2,10.000,9.261,83.7
5.3278,123806,1106429,10.000,9.261,89.7,10.000,10.169,76.2,10.000,9.261,83.7
5.3278,123807,1106434,10.000,9.261,89.7,10.000,10.169,76.2,10.000,9.261,83.7
